x;y;z
-9.302141723539265;6.153344227122378;-4.3529076237358755
-2.7777615759873857;6.480119848158267;0.3099424046772441
-1.2967116297590486;-7.681137538980276;2.1344354545017925
-4.433639994075536;-5.4144089356773595;4.978259324436474
-8.388924523721125;5.853124228466163;9.439127643214643
3.7650905678396196;-4.4877721398064185;0.7666040946540971
4.403301522730711;-5.444086968596897;9.934422601580803
-5.982075542679867;-2.2138670284123503;9.648158617294506
-6.393188880502986;1.1612363345539105;1.3708633349742883
-3.883616073935505;7.036638621975705;-5.639374882871606
-8.606892982475491;5.673832434972461;1.121614332635886
-9.739623571219841;-8.067286020599818;-2.083417740402524
2.870860366559018;-4.819319444121102;-5.830113562144497
-7.943065924524182;9.02261311643057;-4.675768959644902
2.613993340485589;-1.1010552453887374;0.7873375827812534
3.6315035958569357;2.233206213289275;4.2284280820091595
-0.8367426649236371;0.8821447272830234;4.203474145208453
4.059059694220817;7.149902776138688;-6.39734940494419
-8.70303370299257;-7.00952248650691;0.7106841919378795
5.452377811742794;-2.3665341740125108;-3.29542826335363
6.5208818064812775;9.798260323960363;-3.9625331852506385
5.6389972160079544;-5.845122619106082;0.622393371212544
2.201062071842397;8.686512963647953;5.507838393300188
1.6805899455475188;-5.508638794751086;7.1512999130309005
-6.985415751418813;-2.9877167690542024;4.220639549812306
7.040225140408573;-7.883042043666486;-8.907498379564728
8.024912670224381;7.997168205882538;1.458577797111074
4.814561985495647;1.9009918174200742;9.9761693025925
1.5598069464967068;2.5715153453504875;8.51318438569891
-5.495365121437718;-1.9292572697015267;-3.958375957034872
-4.907363209439779;5.300248330528312;0.8539126248573954
2.588075290725083;2.2091267577737224;2.3782331599631927
3.7623299341870613;7.907868086249941;2.6997259818554795
-8.788454577161444;3.8432172138489875;-2.195267049924907
-8.395316234128888;-4.062474362186686;-9.478080785309613
3.689220476691018;0.17821697883388765;0.8402955255298394
-6.495920480896482;-7.793384557871088;0.443709807865007
7.6133860609849044;7.446101797350064;-7.340882076346098
-6.90396253074419;-2.6517256763757624;7.477262683428648
7.3701939291919984;-0.021938963035259107;9.015580035781777
6.689827934640764;9.830891716202686;-1.4434560612021627
4.413853282061984;3.8992172574095143;0.7310635116203308
2.0037259831880743;8.988311254222062;3.4266087898465045
-2.222312429258677;-9.594278588684501;7.40822124514791
0.2928533260059041;-5.757164733055793;1.6754166373571362
6.638205985252398;5.979426589425694;8.521540789886611
4.914160145839322;-5.675670496932474;8.416549547951945
-1.967914668890952;6.547712690762989;-5.08563245261743
5.215621807410681;2.16647092375435;2.392124269632683
2.4842741995018347;-2.7701211528378566;9.109571149742777
-5.476359709789089;6.5346956778358845;0.46327243125897155
-3.4193160463428622;-6.781160441062908;-5.2535205072631825
-4.375731226646808;1.6262720509625872;-7.8329691997428625
-1.0365276416673996;-1.8543013669277304;-7.825679684370681
7.6843660385105075;-0.9833673490285726;0.33831335043533706
-6.800179756962446;8.782177376432209;9.266554772214349
-2.691300972940452;-0.4128196183838426;-1.2157208317106232
2.2098127711576137;-1.6894672002389122;-5.619566886151994
-0.34886138708362147;-3.158873073960102;-4.481025959153682
8.50938331812291;-8.487764229812484;-4.548947476948326
-8.522128197823612;-9.400941495713349;6.672289296476354
-3.3050709593770655;8.260360321161546;8.993761754216905
-8.212588172018902;3.528644345672813;4.282106732076231
-6.93796905163871;-3.7699363289008936;9.063410081989517
4.055074235069927;3.141416182236581;0.08185001029677785
-3.023434344521034;3.005252119502554;2.8341075606471033
5.880777003915984;-2.8630916746303363;-7.255787556565041
-0.3301505852973641;-4.620588286043219;6.964078508060311
-7.16558551154213;-5.9594608226921775;5.5247728866476145
0.8424354915142445;-8.983969768972324;8.438700906065868
-0.010453896531403828;7.101454012123664;-7.340408975519943
-3.773688507856585;-8.509872522462413;1.1712215017610799
5.885234755983737;-1.7342274007551062;-4.9442360301625214
2.4665799068021705;1.054552941640324;-3.583122254883384
8.933945421968545;-7.21992874450854;-9.630707335232033
6.027780318736873;-6.06743875837207;4.886466750659979
-0.4010140063643206;-1.6997007324419933;6.42584694106127
5.270289244492574;6.640823272278368;-3.4212607374568194
5.940102381088721;-0.2950380739542897;0.38208287437825206
5.924249326482444;-4.196070747857066;-0.46356310868358896
2.363264556233739;-4.712359128740921;-8.60963572570699
-3.555487840985599;2.752707563206174;0.8247259218484242
-4.268950079184128;-1.7821629502217746;0.35495258166617205
2.7914442745998755;3.7917344478508053;-7.036239463459751
8.795471393934076;2.8920198950205567;-1.0264510945141012
-4.33763122560654;2.6456095950395913;5.846357186436194
-4.602300058734996;2.624683582550027;8.879439454606025
2.4957681709975983;7.159261695504064;-2.7755984562176694
9.81419301106422;8.901210707065264;-5.132741571394472
3.459123368792758;0.6467092618767971;2.445007235412035
-7.354913239520549;5.936837006507453;0.3436407610419838
3.0857946237237748;-5.130580065405368;4.252382692205687
5.711887358489594;8.649494166485834;7.383465794239182
-1.7955838395439354;-1.8978987107713614;0.6475139522062783
3.8769464736353285;-1.1723940698098296;9.070515589420161
2.378503121388267;8.44931796249817;0.49186662379304913
-6.467137387415796;-6.327891057267276;-9.578954496964055
-1.2394064600579888;1.7789669277251186;4.440797765278994
-2.8359187554783905;-1.9935732543826763;-2.455359162871269
-0.5763786963922541;-8.755631994588345;3.9596775835533116
-9.567963891213937;-2.1014591485361;6.833970794261681
-1.3538586856296675;-4.181556341798897;7.429387692432652
-1.673919155174822;6.506287672923989;3.490707391383479
9.463886457614471;-7.0842662591623;-7.8073226629893515
1.480564696191383;-2.657535587606315;-8.317905286561997
4.6230617785211265;0.052576301603505016;5.5498770579478744
-4.8309269633244;-5.763040181412011;8.598276780657038
3.1162169279928893;6.026347022626837;6.239366608979086
4.426276075953513;9.807812610253762;-4.164564993080447
