x;y;z
0.25737187;-0.37841836;-0.6421171
-0.2087639;0.006066537;0.07441408
-0.17833664;0.18308029;-0.3402608
0.46006295;-0.08634867;0.0009761953
0.12279755;0.055996124;-0.57405835
0.28562036;-0.09097929;-0.26411507
0.36153784;-0.103441074;-0.40070042
0.21980129;-0.007038318;-0.4747929
0.087465964;0.05224426;-0.39219466
0.04569389;0.031748418;-0.5655488
-0.04921021;0.034421764;-0.5522806
0.01951224;0.026057573;-0.79336554
-0.12366527;0.08175825;-0.6675461
0.030725557;0.00447817;-0.7251227
-0.07944704;0.12533168;-0.6144645
0.06735559;-0.027234936;-0.7228928
-0.022040384;0.11153126;-0.7017646
-0.0177957;0.04777098;-0.5085826
-0.08755677;0.06314306;-0.30038184
0.052366763;-0.01896171;-0.038486563
0.06400733;-0.13571039;0.18473046
-0.2433501;-0.033880062;0.25693235
-0.17177032;-0.11545969;0.054595046
-0.2964118;-0.03453764;-0.06868178
-0.37586358;-0.059807256;-0.10257618
-0.4734402;0.014306811;0.020986939
-0.4591927;0.052516375;-0.023423644
-0.5948848;0.026118584;-0.21105242
-0.61448973;0.07067058;0.05484351
-0.28844994;0.09285285;-0.18568774
-0.64861494;0.2638272;-0.08744264
-0.5885708;0.35355675;-0.27250478
-0.20559065;0.6852795;0.37195817
-0.42428046;0.4217419;0.42417073
-0.5347135;-0.41306746;0.67611235
-0.18108423;-0.41007453;0.7946696
0.24776064;-0.57311493;0.41672188
0.42344615;-0.086013496;0.05432514
0.30285513;0.20813392;-0.17535822
-0.057354625;-0.03833206;0.18932892
0.16244382;-0.10234742;-0.06661966
-0.07843616;-0.12491737;-0.16612978
0.056487527;-0.05077745;-0.24797378
-0.10886407;0.019207336;-0.24830927
-0.31639135;0.07220866;-0.21535574
-0.14166625;0.061362516;-0.112900645
-0.19091491;0.08461289;-0.1239705
-0.24869648;-0.110988304;-0.41173622
-0.38968042;-0.0081162;-0.2769721
-0.15391158;0.1283626;-0.45781794
-0.26859307;0.19957502;-0.19151591
-0.17946796;0.19522141;-0.22614938
-0.18856083;0.13825098;-0.026299257
-0.1301846;-0.028216334;0.5290525
-0.23443255;-0.32730007;0.7641793
0.14173624;-0.043869667;0.75797904
0.11793108;-0.15872397;1.1681653
0.028917579;-0.058670413;1.1525462
0.31159043;-0.341724;2.2433548
0.43355748;0.14006573;2.0730631
0.46730244;-0.08677717;2.457563
0.06790044;0.25306302;2.584018
-0.20349069;0.3219242;2.8230765
-0.3559922;0.18066424;2.6289878
-0.57675487;0.38458514;1.9389906
-0.21894774;-0.14165427;1.1401993
0.066900276;-0.3098211;-0.39816913
-0.40963817;0.1801998;-1.7004249
-0.76794916;-0.27917987;-1.845327
-0.635459;0.3983714;-1.8155502
-0.73606515;1.143983;-2.2087476
0.015703628;1.8218024;-0.73146605
0.023701115;1.2041173;0.04100462
-0.38697314;1.0193037;0.5439968
-0.5682794;1.0222197;0.7806952
-0.22416042;0.90802246;0.59877855
-0.18042082;0.41345274;0.39095676
0.102081776;0.07502074;0.28177488
0.15867715;0.25172344;0.3447133
-0.048465446;0.45297104;0.22361746
0.124951735;0.11091546;0.1446128
0.1468783;-0.12952498;0.31554127
0.0137840295;-0.29107648;0.24242815
0.08055503;-0.8079012;0.53348696
0.22297487;-0.8700927;0.5109487
0.26007912;-0.94153285;0.31805867
0.15663521;-0.8747038;0.27564085
-0.1800084;-1.0310262;0.54917735
-0.24088943;-0.79381704;0.59708786
-0.19820043;-0.96111786;0.60718274
-0.1791659;-0.72508353;0.39784563
0.11268876;-0.59028035;-0.048747964
0.2569626;-0.18869862;0.18123116
0.05095891;-0.15586585;0.06631002
0.15852453;-0.1833803;0.043629874
0.0982678;-0.31916702;0.13561359
-0.112544976;-0.17076197;0.65234506
-0.0951185;-0.13009867;0.20227738
-0.25343367;0.00016222626;-0.09716296
-0.027330946;0.006822804;0.06625831
-0.1585422;-0.0343133;-0.3553843
-0.054012354;-0.13657087;-0.4678315
-0.13902964;0.1114064;-0.3581855
0.028718304;-0.017464783;-0.19268633
0.036780115;-0.08666225;-0.45252454
0.22425123;0.27554816;-0.7883635
0.1648698;0.19889049;-0.8964683
