x;y;z;scenario
0.22811699647901695;0.1213982009370954;-0.19795361066601827;1
0.25051083585444206;0.22604568022242988;0.02131294996461821;1
0.19030184009130224;-0.08778060614882174;0.06796296025175141;1
-0.29720294270911424;0.06282911164037316;-0.19591240803547708;1
-0.10104865009313813;0.05641908330579627;-0.19554757267021228;1
-0.10952240891066423;-0.046739814876512895;0.31399730723025066;1
-0.20105595801439355;0.3546782220577049;0.02986605470338964;1
-0.18457912286947023;0.08129714037460653;-0.12324517314121615;1
0.06869248891030409;-0.3804219509022493;-0.005860209160863102;1
0.14736353592552787;0.3289172234407789;0.17244274294038925;1
0.2517371546057032;0.08677374689058212;-0.35662680159691357;1
-0.060979919181442625;0.030451238795464325;-0.15313058791693918;1
0.1262028326589488;0.1274783380990941;0.2596611685841992;1
0.1849741566598498;0.05847427551020299;-0.35984984899320954;1
0.035501282010109124;-0.10059975159012931;-0.2636288337089533;1
0.0900603211268564;0.3524044150391274;-0.04631469910414083;1
-0.13302896650447357;0.07995442614864405;0.0447853603308776;1
-0.3220491500697766;0.2269625545644007;-0.14686553872325406;1
-0.23192832695001667;-0.03592505788143183;-0.14827170076027124;1
-0.1403701481626089;-0.16100217725701357;0.4056516206466947;1
-0.06259005312818271;-0.05928747201249193;0.30979812273904384;1
0.2580718392765454;-0.09142403084561211;-0.11081492551602634;1
-0.14781267950989832;-0.3567024035145337;-0.08554685316143439;1
0.03531097207547933;0.026413686272670007;0.030729919139917336;1
-0.260568123486095;-0.03304805581556745;-0.011118660976321942;1
0.47814626082656997;-0.2082955668076854;-0.023078609320535418;1
0.3250627142444066;0.12058167166060035;-0.09416640583588451;1
-0.03797909791059314;0.19029474747166641;0.16139044688524878;1
-0.11846266605648226;0.049761802707970905;0.25964769052745934;1
0.021438049573710927;-0.21749971993236344;0.17587086520628104;1
-0.14089216736961138;0.02870925671407435;-0.0627757509395817;1
-0.22576176736542852;0.18898844688465094;-0.14858589182810877;1
-0.35117268993688056;-0.0173096366557663;0.02509280699709826;1
-0.13648780291343887;0.02859477571124948;0.04272667933960675;1
-0.16204784468430705;-0.18600978581507646;-0.29364761612127094;1
0.1420803824764295;0.11786195274662803;-0.41266744942245676;1
0.03547256906738855;0.04922459110751837;-0.2535022506279233;1
-0.4108833839195928;-0.07811208673143183;0.2044763479373867;1
0.04162456408022417;-0.1263866062063571;0.08984271935040916;1
-0.09996203067147924;0.24817205808105158;0.2718447867276617;1
0.10240569079017835;0.13244830409391578;0.023852246293585205;1
0.0311967736886364;-0.27764541590875824;0.21448868904830262;1
-0.05599715291882167;-0.0377613824037992;0.06879300468106773;1
-0.17546521808719862;0.1856537773204205;0.031588594046167776;1
-0.16350146470712537;-0.1333126619120829;0.3544933298043287;1
-0.02529365527828514;0.0751605584369567;0.1407991839410956;1
0.2086500710346353;-0.0046568303554098255;0.002182573898801512;1
0.4215668249767496;0.1350242892926685;-0.0502954013158919;1
0.268633981943019;0.331554549245223;0.1769258856864807;1
0.37245277735449117;-0.12262169844581033;-0.15818724940010723;1
0.12412475015624713;0.032826574074762714;-0.021027427529843264;1
0.016293816073593325;0.09681604716955722;0.2876712918353962;1
-0.08210867336236932;0.02516362266234537;-0.0458154023303889;1
0.1972909951032189;0.28687536337759995;0.3114773888362049;1
-0.4050562743882946;0.11971434167185842;-0.22277564238694214;1
-0.3323523171656403;0.31597451001136145;0.04681277545891234;1
0.3917692993848587;0.0728529921063977;0.14733502593704945;1
-0.35504389976687667;0.06151036696466031;-0.029217522354530262;1
0.41749523750557654;0.10407639937719913;0.040801374062026274;1
-0.10642748987329674;-0.20103818727218492;-0.18083379730974117;1
-0.16308594400512558;0.17906385427667929;0.20339856925995994;1
-0.043969935233178284;0.18850651658400955;0.06596261967318302;1
-0.023807728701573754;-0.22428384039389093;-0.4977405884328671;1
-0.16842550975608772;0.3100311764344042;-0.06571562728071595;1
0.16462116556552214;-0.05589410642355705;-0.14064322168208684;1
-0.09508994955304949;0.04552884778817144;0.43341596851213526;1
-0.21263982849114318;0.07796359621694052;0.2658648187809383;1
-0.11721809179458342;-0.34198019235104093;0.23071259262682942;1
0.0819458349013357;-0.1536745119638424;0.08019594531593505;1
-0.02132756967899338;-0.17136890664084248;0.3086990370487822;1
-0.1078227789806213;0.2542029348847945;-0.0921646204867131;1
0.15757527178415484;0.05833376150027019;0.3151694074951942;1
0.19814318186955546;-0.33290626064387774;0.12776232586498715;1
-0.03536267288680521;0.0644122356101867;0.16163887913427094;1
0.26455466500721847;-0.18868179296029797;-0.18711270322021814;1
0.05004953129357242;-0.09082105901268538;-0.10252682902963553;1
-0.09668289404761143;-0.08955104875155288;-0.02031770081841245;1
-0.00955776012416167;0.04902911810185786;-0.15789654152023536;1
0.056314288710266315;0.1453066908785471;-0.1303748381810234;1
-0.19525702832094066;-0.14753975055214447;-0.12235462088530667;1
-0.2634489345097312;-0.32686136896627377;-0.09391941026740504;1
-0.008970449629929308;-0.04710615318886329;0.059167817362685185;1
-0.11475659214968621;-0.6604027809346338;-0.1097917607475115;1
0.2333110308554837;0.14006880707674405;-0.10661693916165196;1
0.18339892440539318;0.11954403738827167;0.23181893415801413;1
-0.0396412552482321;-0.05610436044011438;-0.058404207540275394;1
-0.0404370712651752;-0.31713108618015134;0.20200291502332762;1
0.15393189614273317;0.06825225995499334;0.018076149320261897;1
-0.20508617955954303;-0.1296363819104577;0.062111084753054685;1
0.1564919009502807;0.021308565225517273;-0.08255723025438441;1
0.02422177240231788;0.028996840803074193;0.17455916377041963;1
-0.0729050442993222;-0.28666855406699016;0.17290799751835056;1
0.1435132630870601;-0.00818444414056555;-0.15974507952906128;1
0.05966108245941581;-0.10625888497744405;0.33068941548327174;1
-0.15366819276117957;-0.07242242376296207;-0.04586481651243217;1
0.15129646395957191;0.24976510347136652;0.13233245573140143;1
-0.3085748762527934;-0.08123735334209607;0.007626515790976215;1
0.11619076539899065;-0.35675995321843823;-0.18015173818583677;1
-0.11757781645346002;0.23981898488892975;-0.0029975991247948;1
0.2621147762866115;-0.09448190839779812;0.08366678566850147;1
0.167733053675998;-0.3049447584821192;0.12071429942801618;1
-0.3431688656088647;-0.40687145772750677;-0.2048245793463074;1
-0.05807402395664654;-0.16336561650200784;-0.42027628188092453;1
0.2819597195060475;0.23792734254173578;-0.09289582525213846;1
-0.20513784066522822;0.010115031585259289;-0.12939149242200995;1
